Coder,AssetName,Brand,LeadCountry,Yearproduced,yearAired,Segment,CharacterName,CharacterDescription,Q1.PROMINENCE,Q2.AGE,Q2a.AgeOtherSpecify,Q3.SEX,Q4.GENDER,Q5.LGBTQ,Q6.ANIMATED,Q6a.AnimatedOtherSpecify,Q7.RACEETHNICITY,Q7a.RaceEthnicityOtherSpecify,Q8.PHYSICALDISABILITY,Q9.COGNITIVEDISABILITY,Q10.COMMUNICATIONDISABILITY,Q11a.SHOPPING,Q11b.DRIVING,Q11c.CLEANING,Q11d.COOKING,Q11e.WORKING,Q11f.SOCIALIZING,Q11g.NOTHING,Q11h.EATINGDRINKING,Q11i.EXERCISING,Q11j.ACTIVITYOTHER,Q11j.ActivityOtherSpecify,Q12a.KITCHEN,Q12b.OFFICE,Q12c.CAR,Q12d.STORE,Q12e.OUTDOORS,Q12f.LIVINGROOM,Q12g.RESTAURANTBAR,Q12h.GYM,Q12i.BEDROOM,Q12j.BATHROOM,Q12k.SPORTINGEVENT,Q12l.CLASSROOM,Q12m.LOCATIONOTHER,Q12m.LocationOtherSpecify,Q13.REVEALINGCLOTHING,Q14.NUDITY,Q14a.NudityOtherSpecify,Q15.VISUALLYOBJECTIFIED,Q16.VERBALLYOBJECTIFIED,Q17.INTELLIGENCE,Q18.HUMOR,Q19.OCCUPATION,Q20.LEADER,Q21.AUTHORITY,Q22.BODYTYPE,Q22a.BodyTypeOtherSpecify,Q23a.DISORDEREDEATING,Q23b.SELFINJURY,Q23c.NEGATIVETALK,Q23d.BODYMODIFICATION,Q24a.VISUALSHAME,Q24b.VERBALSHAME,Q24c.SIZEISTSLURS,Q24d.PUNCHLINE,Q24e.DENIEDPERSONALOPPORTUNITIES,Q24f.DENIEDPROFESSIONALOPPORTUNITIES,Q24g.OTHERPREJUDICE,Q24g.PrejudiceOtherSpecify,Q25a.LAZY,Q25b.PHYSICALLYSLOW,Q25c.STUPID,Q25d.LOSER,Q25e.INACTIVE,Q25f.POORLYDRESSED,Q25g.FUNNY,Q25h.JOLLY,Q25i.CLUMSY,Q25j.ALONE,Q26a.COMICRELIEF,Q26b.SIDEKICK,Q26c.MAMMAHEN,Q26d.NYMPHO,Q27.FATTOFIT,Q28.INSPOPORN
Soraya,Ball Bag,M&M's,France,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0, ,0,0,3,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Casting Aquaman,M&M's,France,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0, ,0,0,3,2,1,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Casting Mission Impossible,M&M's,France,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0, ,0,0,3,3,1,1,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Casting Mission Impossible,M&M's,France,2018,2018,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0, ,0,0,3,3,1,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Header,M&M's,France,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Header,M&M's,France,2018,2018,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Penalty,M&M's,France,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,playing sport,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0, ,0,0,0,0,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Penalty,M&M's,France,2018,2018,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,playing sport,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Shiver,M&M's,France,2018,2018,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Shiver,M&M's,France,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Spiderman Far From Home,M&M's,Global Toolkit,2019,2019,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Spiderman Far From Home,M&M's,Global Toolkit,2019,2019,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,0,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Blocks: Fans,M&M's,New Zealand,2018,2018,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,1,3,1,1,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Blocks: Fans,M&M's,New Zealand,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,1,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Drone,M&M's,Arabia,2019,2019,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Surprise,M&M's,Arabia,2019,2019,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Eaten,M&M's,USA,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Eaten,M&M's,USA,2018,2018,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Ghosted,M&M's,USA,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Ghosted,M&M's,USA,2018,2018,Confectionary,yellow m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,1,0,0,0,0,0,0,0, ,0,0, ,0,0,1,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Pampered,M&M's,USA,2018,2018,Confectionary,red m&m, ,1,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Life Drawing,Mars,Australia,2018,2018,Confectionary,nude woman, ,1,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,1,0, ,1,1, ,0,0,0,0,1,1,1,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofia,Out of Order (:15),Twix,USA,2019,2019,Confectionary,Bill, ,1,8, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,1,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Out of Order (:15),Twix,USA,2019,2019,Confectionary,Bill, ,1,8, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,1,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Dip Tutorial (:06),Twix,Arabia,2019,2019,Confectionary,Demonstrator, ,1,5, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Dip or Dunk (:20),Twix,Arabia,2018,2018,Confectionary,Twin 1, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,coffee shop,0,0, ,0,0,0,3,0,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Dip or Dunk (:20),Twix,Arabia,2018,2018,Confectionary,Twin 2, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,coffee shop,0,0, ,0,0,0,3,0,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Dip or Dunk (:20),Twix,Arabia,2018,2018,Confectionary,Guy in polo, ,1,5, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,coffee shop,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Dunk Tutorial (:06),Twix,Arabia,2019,2019,Confectionary,Demonstrator, ,1,5, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Pampered,M&M's,USA,2018,2018,Confectionary,espresso man, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Maltesers Market,Maltesers,Australia,2018,2018,Confectionary,man selling, ,1,7, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Lilly Parr #SupportHer,Mars,UK,2019,2019,Confectionary,man on TV, ,1,7, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0, ,0,0,0,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Kissers,Mars,Australia,2018,2018,Confectionary,woman, ,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,9,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Kissers,Mars,Australia,2018,2018,Confectionary,man, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,9,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Kissers,Mars,Australia,2018,2018,Confectionary,mother, ,1,7, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,9,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Higgins,Skittles,UK,2019,2019,Confectionary,butler, ,1,6, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Therapist V1,Skittles,USA,2019,2019,Confectionary,michael, ,1,6, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,in therapy,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,9,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Therapist V1,Skittles,USA,2019,2019,Confectionary,therapist, ,1,6, ,1,4,0,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,2,0,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Savage,Snickers,Arabia,2019,2019,Confectionary,Snickers Guy, ,1,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,0,0,1,0,1,group therapy,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0, ,0,0,0,3,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Finally Free (2:20),Twix,USA,2018,2018,Confectionary,Woman in yellow sweater, ,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,spinning/dancing,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Finally Free (2:20),Twix,USA,2018,2018,Confectionary,Blonde Woman, ,1,9, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,spinning/dancing,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Finally Free (7:18),Twix,USA,2018,2018,Confectionary,Woman in yellow sweater, ,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,spinning/dancing,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Finally Free (7:18),Twix,USA,2018,2018,Confectionary,Blonde Woman, ,1,9, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,spinning/dancing,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Out of Order (:15),Twix,USA,2019,2019,Confectionary,Dave, ,1,5, ,2,2,0,0, ,7, ,0,0,0,1,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sofia,Out of Order (:15),Twix,USA,2019,2019,Confectionary,Dave, ,1,5, ,2,2,0,0, ,7, ,0,0,0,1,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Pampered,M&M's,USA,2018,2018,Confectionary,man in background, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:15),Maltesers,USA,2018,2018,Confectionary,white boy, ,1,3, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:15),Maltesers,USA,2018,2018,Confectionary,black boy, ,1,3, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:15),Maltesers,USA,2018,2018,Confectionary,girl on floor, ,1,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:15),Maltesers,USA,2018,2018,Confectionary,girl on bed, ,1,3, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:15),Maltesers,USA,2018,2018,Confectionary,girl on bed 2, ,1,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:30),Maltesers,USA,2018,2018,Confectionary,white boy, ,1,3, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:30),Maltesers,USA,2018,2018,Confectionary,black boy, ,1,3, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:30),Maltesers,USA,2018,2018,Confectionary,girl on floor, ,1,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:30),Maltesers,USA,2018,2018,Confectionary,girl on bed, ,1,3, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Crack (:30),Maltesers,USA,2018,2018,Confectionary,girl on bed 2, ,1,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Lilly Parr #SupportHer,Mars,UK,2019,2019,Confectionary,woman soccer player, ,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Lilly Parr #SupportHer,Mars,UK,2019,2019,Confectionary,woman 2, ,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Life Drawing,Mars,Australia,2018,2018,Confectionary,boy painting, ,1,3, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,painting,0,0,0,0,0,0,0,0,0,0,0,1,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Higgins,Skittles,UK,2019,2019,Confectionary,boy on couch, ,1,3, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,10,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Ball Bag,M&M's,France,2018,2018,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0, ,0,0,1,3,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Casting Aquaman,M&M's,France,2018,2018,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,studio,0,0, ,0,0,1,1,1,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Kick,M&M's,Regional-Toolkit,2018,2018,Confectionary,red m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stuck in candy bar,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Kick,M&M's,Regional-Toolkit,2018,2018,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stuck in candy bar,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Shoulder Tap,M&M's,Regional-Toolkit,2019,2019,Confectionary,red m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stuck in candy bar,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Shoulder Tap,M&M's,Regional-Toolkit,2019,2019,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stuck in candy bar,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Tickle,M&M's,Regional-Toolkit,2019,2019,Confectionary,red m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stuck in candy bar,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Tickle,M&M's,Regional-Toolkit,2019,2019,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,0,0,0,0,1,stuck in candy bar,0,0,0,0,0,0,0,0,0,0,0,0,1,blank,0,0, ,0,0,0,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Drone,M&M's,Arabia,2019,2019,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Surprise,M&M's,Arabia,2019,2019,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Pampered,M&M's,USA,2018,2018,Confectionary,yellow m&m, ,2,5, ,2,2,0,5,candy,10, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Higgins,Skittles,UK,2019,2019,Confectionary,yogurt boy, ,2,9, ,2,9,0,1,boy made of yogurt,10, ,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,9,0,0,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Soraya,Gold Chain,Mars Ice Cream,USA,2018,2018,Confectionary,man at beach, ,2,6, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,1,0, ,1,0,0,0,9,0,0,4, ,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofia,Savage,Snickers,Arabia,2019,2019,Confectionary,Man with Beanie, ,2,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,0,0,0,0,1,group therapy,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
